,Date,Positive,Negative,Neutral,Compound
516,2017-07-24,0.0648,0.0262,0.9088999999999998,0.13548
517,2017-07-25,0.13522222222222224,0.09599999999999999,0.7688888888888888,0.15472222222222218
518,2017-07-26,0.07372727272727274,0.08763636363636364,0.8386363636363636,-0.00851818181818183
519,2017-07-27,0.09381250000000001,0.1205,0.7856875,0.025849999999999998
520,2017-07-28,0.1213846153846154,0.04669230769230769,0.831923076923077,0.19345384615384614
521,2017-07-29,0.14691666666666667,0.03808333333333334,0.8150000000000001,0.271325
522,2017-07-30,0.0615,0.0835,0.855,-0.06756666666666666
523,2017-07-31,0.09006249999999999,0.08399999999999999,0.825875,0.04558125
524,2017-08-01,0.11877777777777777,0.11396296296296296,0.7672962962962963,0.01655555555555556
525,2017-08-02,0.1116,0.0848,0.8036,0.11008000000000001
526,2017-08-03,0.09693750000000001,0.0755625,0.827625,0.021612499999999993
527,2017-08-04,0.09375,0.032125,0.874125,0.1189
528,2017-08-05,0.10080645161290322,0.04138709677419356,0.8578064516129034,0.08753870967741936
529,2017-08-06,0.12150000000000001,0.0252,0.8532000000000002,0.26304
530,2017-08-07,0.1347647058823529,0.040764705882352946,0.8244705882352941,0.18725882352941178
531,2017-08-08,0.1261578947368421,0.05642105263157895,0.8174736842105264,0.20579473684210528
532,2017-08-09,0.13874999999999998,0.05625,0.8050499999999999,0.265115
533,2017-08-10,0.12490000000000001,0.0445,0.8306000000000001,0.21278000000000002
534,2017-08-11,0.0704,0.04526666666666667,0.8843333333333331,0.06153999999999999
535,2017-08-12,0.0996,0.0296,0.8708666666666666,0.20970000000000003
536,2017-08-13,0.1315925925925926,0.02185185185185185,0.8465185185185186,0.21236666666666668
537,2017-08-14,0.07377777777777779,0.05733333333333333,0.869,0.02093888888888891
538,2017-08-15,0.13460714285714287,0.06892857142857144,0.7964285714285715,0.17405714285714285
539,2017-08-16,0.12346153846153846,0.029076923076923077,0.8473846153846155,0.23529230769230766
540,2017-08-17,0.071,0.036571428571428574,0.8925,0.15005714285714286
541,2017-08-18,0.1735,0.0,0.8265000000000001,0.3413833333333333
542,2017-08-19,0.12726666666666667,0.0614,0.8113333333333332,0.14940000000000003
543,2017-08-20,0.0255,0.09549999999999999,0.879,-0.08754999999999998
544,2017-08-21,0.026000000000000002,0.014000000000000002,0.96,0.059199999999999996
545,2017-08-22,0.138,0.128125,0.7339375,-0.026406250000000003
546,2017-08-23,0.07961538461538462,0.05607692307692309,0.8643846153846155,0.09741538461538461
547,2017-08-24,0.12391304347826089,0.060260869565217395,0.8158695652173915,0.11163043478260869
548,2017-08-25,0.06484615384615385,0.05530769230769231,0.8798461538461539,0.035353846153846145
549,2017-08-26,0.10211111111111111,0.05122222222222222,0.8466666666666667,0.12982222222222223
550,2017-08-27,0.10733333333333332,0.10933333333333334,0.7831666666666667,-0.010900000000000002
551,2017-08-28,0.08928571428571429,0.02378571428571429,0.8869285714285713,0.22874285714285708
552,2017-08-29,0.13471428571428573,0.027142857142857142,0.8382142857142857,0.2893428571428571
553,2017-08-30,0.10514285714285715,0.007380952380952381,0.8874761904761905,0.22576190476190477
554,2017-08-31,0.09505,0.0796,0.8252999999999998,0.023915
555,2017-09-01,0.17058823529411768,0.020999999999999998,0.808470588235294,0.3619
556,2017-09-02,0.1288,0.0713,0.7998,0.09752999999999998
557,2017-09-03,0.074375,0.0095,0.916125,0.14275000000000002
558,2017-09-04,0.07414285714285714,0.057928571428571426,0.8679285714285714,0.023635714285714295
559,2017-09-05,0.10169565217391305,0.10691304347826085,0.7913478260869565,-0.010956521739130453
560,2017-09-06,0.11233333333333334,0.05873333333333333,0.8289333333333334,0.14858000000000002
561,2017-09-07,0.12735294117647059,0.045941176470588235,0.8267058823529412,0.19306470588235294
562,2017-09-08,0.025076923076923077,0.07884615384615384,0.896076923076923,-0.12421538461538463
563,2017-09-09,0.16240000000000002,0.0,0.8375999999999999,0.3963
564,2017-09-10,0.1146923076923077,0.046538461538461535,0.8386923076923076,0.14434615384615385
565,2017-09-11,0.06625,0.11731250000000001,0.8163750000000001,-0.06511249999999999
566,2017-09-12,0.07234146341463416,0.12178048780487807,0.8058292682926828,-0.18253170731707316
567,2017-09-13,0.06507692307692307,0.0665,0.8684615384615384,-0.04523076923076923
568,2017-09-14,0.09930952380952382,0.07711904761904761,0.8235952380952382,0.09867142857142856
569,2017-09-15,0.0945,0.078875,0.8266499999999999,0.028725000000000007
570,2017-09-16,0.10832142857142858,0.08499999999999999,0.8067500000000002,0.04814999999999999
571,2017-09-17,0.08907692307692307,0.0673076923076923,0.8436153846153845,0.0601
572,2017-09-18,0.09893548387096776,0.05709677419354839,0.8439032258064515,0.0867193548387097
573,2017-09-19,0.10530769230769232,0.02184615384615385,0.8728461538461538,0.18618461538461537
574,2017-09-20,0.08005263157894738,0.05605263157894737,0.8638947368421055,0.058905263157894724
575,2017-09-21,0.06073333333333333,0.14973333333333333,0.7895333333333333,-0.21116666666666667
576,2017-09-22,0.0811875,0.0906875,0.8281875,-0.08358125
577,2017-09-23,0.17207692307692304,0.02930769230769231,0.7986153846153847,0.3177615384615385
578,2017-09-24,0.1232,0.0322,0.8445,0.26815
579,2017-09-25,0.09907692307692306,0.02692307692307692,0.874,0.19302307692307696
580,2017-09-26,0.058166666666666665,0.14633333333333334,0.7955,-0.2243416666666667
581,2017-09-27,0.11062500000000001,0.06595833333333334,0.8233750000000001,0.08569583333333335
582,2017-09-28,0.13079999999999997,0.07286666666666666,0.7962666666666666,0.12832666666666664
583,2017-09-29,0.11444444444444442,0.010444444444444444,0.8751111111111111,0.26943333333333336
584,2017-09-30,0.05357142857142857,0.05164285714285715,0.8947142857142857,0.01963571428571429
585,2017-10-01,0.10525,0.064,0.8308125,0.1643
586,2017-10-02,0.12626315789473685,0.019894736842105264,0.8537894736842104,0.28717368421052636
587,2017-10-03,0.1183,0.0749,0.8068000000000002,0.07805999999999999
588,2017-10-04,0.20625000000000002,0.10575,0.6881666666666667,0.20093333333333332
589,2017-10-05,0.09783333333333333,0.0275,0.8746666666666667,0.21768333333333334
590,2017-10-06,0.13336363636363635,0.043454545454545454,0.8230909090909091,0.22009090909090911
591,2017-10-07,0.1246,0.0448,0.8305333333333333,0.23670666666666668
592,2017-10-08,0.13649999999999998,0.025416666666666667,0.8380833333333334,0.2212333333333333
593,2017-10-09,0.09519047619047619,0.06790476190476191,0.836904761904762,0.07447619047619047
594,2017-10-10,0.06695,0.08804999999999999,0.845,-0.04725000000000001
595,2017-10-11,0.12723529411764706,0.04470588235294117,0.8280000000000001,0.17100588235294115
596,2017-10-12,0.10759999999999999,0.051133333333333336,0.8412888888888891,0.14235777777777778
597,2017-10-13,0.09773170731707319,0.0661219512195122,0.8361707317073169,0.1321804878048781
598,2017-10-14,0.18452631578947368,0.029736842105263155,0.7856842105263158,0.34710526315789475
599,2017-10-15,0.13005263157894736,0.11010526315789475,0.7597894736842106,0.07063684210526318
600,2017-10-16,0.1144,0.05606666666666667,0.8295333333333335,0.17667333333333335
601,2017-10-17,0.08308,0.06612,0.8509200000000001,0.024084000000000008
602,2017-10-18,0.09285714285714285,0.05385714285714286,0.8532857142857143,0.06982142857142856
603,2017-10-19,0.09766666666666667,0.062,0.8403333333333333,0.07945833333333334
604,2017-10-20,0.11527272727272726,0.027151515151515152,0.8575757575757577,0.16572424242424244
605,2017-10-21,0.1374,0.09423999999999999,0.7684400000000001,0.06356799999999999
606,2017-10-22,0.10481818181818182,0.05863636363636364,0.8365454545454547,0.10749090909090908
607,2017-10-23,0.07043333333333335,0.10673333333333335,0.8227999999999998,-0.05297
608,2017-10-24,0.0940357142857143,0.09635714285714288,0.8096428571428572,0.057317857142857136
609,2017-10-25,0.09416666666666668,0.07288888888888889,0.8329444444444445,0.04240000000000001
610,2017-10-26,0.17,0.0725,0.7574374999999999,0.2596375
611,2017-10-27,0.10805555555555556,0.05961111111111111,0.8323333333333331,0.15798333333333334
612,2017-10-28,0.06257142857142857,0.08135714285714286,0.8560714285714285,-0.07172857142857145
613,2017-10-29,0.10128571428571428,0.08457142857142856,0.8140714285714284,0.011435714285714308
614,2017-10-30,0.09426923076923079,0.06742307692307693,0.8383076923076924,0.05243076923076922
615,2017-10-31,0.12751219512195122,0.048097560975609764,0.8243658536585365,0.21483658536585368
616,2017-11-01,0.08969230769230771,0.024307692307692308,0.8860384615384616,0.1298653846153846
617,2017-11-02,0.0795609756097561,0.045341463414634145,0.8750975609756099,0.07474146341463414
618,2017-11-03,0.09920000000000001,0.05103333333333333,0.8498000000000001,0.16240333333333334
619,2017-11-04,0.1039642857142857,0.085,0.8110357142857142,0.005257142857142849
620,2017-11-05,0.08267857142857142,0.08425000000000002,0.8331071428571427,-0.03159285714285714
621,2017-11-06,0.06189655172413793,0.06348275862068967,0.8746206896551727,0.007358620689655182
622,2017-11-07,0.04865217391304348,0.07421739130434783,0.8771739130434782,-0.06531739130434783
623,2017-11-08,0.08394642857142856,0.084375,0.8316428571428572,-0.015051785714285709
624,2017-11-09,0.1317586206896552,0.08213793103448276,0.7860344827586205,0.14696896551724137
625,2017-11-10,0.11360869565217394,0.08008695652173914,0.8063043478260868,0.17372173913043482
626,2017-11-11,0.12129166666666664,0.07070833333333333,0.8080000000000002,0.17943541666666663
627,2017-11-12,0.10790740740740744,0.10340740740740742,0.7886481481481483,0.03254074074074075
628,2017-11-13,0.12688888888888886,0.10357777777777777,0.7695333333333336,0.08508444444444445
629,2017-11-14,0.09953846153846156,0.0693076923076923,0.8310769230769233,0.13536153846153845
630,2017-11-15,0.08783673469387755,0.041775510204081635,0.8704081632653062,0.13014897959183677
631,2017-11-16,0.08325641025641027,0.05687179487179487,0.8598974358974362,0.09364102564102564
632,2017-11-17,0.13912244897959183,0.07942857142857142,0.7814285714285714,0.1417836734693878
633,2017-11-18,0.13013636363636363,0.067,0.8029545454545454,0.18119545454545458
634,2017-11-19,0.11082352941176472,0.05188235294117648,0.8371764705882354,0.21237352941176468
635,2017-11-20,0.09218181818181818,0.07252272727272728,0.8353636363636364,0.057327272727272734
636,2017-11-21,0.10439473684210528,0.041868421052631576,0.8536842105263157,0.1864157894736842
637,2017-11-22,0.1154390243902439,0.07987804878048782,0.8047073170731708,0.1686219512195122
638,2017-11-23,0.10586666666666668,0.06626666666666667,0.8278666666666666,0.09711666666666668
639,2017-11-24,0.14563157894736845,0.052421052631578945,0.8019473684210525,0.23415263157894736
640,2017-11-25,0.10989999999999998,0.058199999999999995,0.8319333333333334,0.1148766666666667
641,2017-11-26,0.08517142857142855,0.028542857142857144,0.8863,0.17222857142857145
642,2017-11-27,0.10721978021978022,0.05939560439560441,0.8333956043956041,0.1409373626373626
643,2017-11-28,0.11281159420289853,0.07644927536231885,0.8106956521739133,0.15501014492753626
644,2017-11-29,0.10440112994350284,0.05892090395480226,0.8366610169491527,0.13625423728813557
645,2017-11-30,0.10266279069767441,0.07690697674418605,0.8204418604651162,0.06596744186046512
646,2017-12-01,0.1031875,0.06260937499999998,0.8341875000000001,0.08848125
647,2017-12-02,0.11514634146341465,0.07485365853658538,0.8100731707317074,0.10446097560975609
648,2017-12-03,0.11434848484848485,0.0518939393939394,0.8338030303030304,0.14694848484848477
649,2017-12-04,0.10973333333333335,0.06684444444444444,0.8233777777777778,0.07684444444444445
650,2017-12-05,0.12067692307692307,0.08530769230769232,0.7940000000000003,0.13324153846153847
651,2017-12-06,0.10181751824817517,0.06181021897810219,0.8363722627737223,0.10923576642335761
652,2017-12-07,0.10244318181818181,0.0648409090909091,0.8327159090909091,0.10558901515151518
653,2017-12-08,0.10769078947368423,0.075125,0.8171776315789469,0.0925651315789474
654,2017-12-09,0.11860317460317461,0.06580952380952382,0.8155317460317458,0.13612142857142862
655,2017-12-10,0.11712500000000002,0.06718382352941177,0.815654411764706,0.13552794117647063
656,2017-12-11,0.11374038461538462,0.06689423076923076,0.8193653846153842,0.147975
657,2017-12-12,0.11256310679611649,0.06806796116504857,0.8193398058252428,0.1325689320388349
658,2017-12-13,0.12681395348837207,0.06624418604651162,0.8069767441860464,0.1849674418604651
659,2017-12-14,0.1318840579710145,0.08139130434782607,0.7867826086956522,0.13429565217391307
660,2017-12-15,0.11632978723404255,0.06681914893617023,0.8168617021276595,0.10552553191489362
661,2017-12-16,0.11825757575757576,0.0645909090909091,0.8171666666666667,0.1009287878787879
662,2017-12-17,0.10854687499999999,0.09143749999999999,0.7999843749999997,0.06606562500000002
663,2017-12-18,0.12252702702702697,0.04986486486486486,0.8276351351351353,0.22919054054054055
664,2017-12-19,0.09343333333333333,0.06289999999999998,0.8436666666666669,0.09890333333333336
665,2017-12-20,0.11843801652892566,0.07881818181818182,0.8027190082644631,0.10145537190082644
666,2017-12-21,0.09363013698630136,0.08886301369863014,0.8175068493150686,0.022441095890410965
667,2017-12-22,0.11342708333333335,0.082265625,0.8043020833333331,0.08562499999999999
668,2017-12-23,0.11370408163265307,0.07170408163265309,0.8145714285714286,0.10948469387755105
669,2017-12-24,0.126875,0.08117857142857143,0.7919642857142858,0.16014107142857142
670,2017-12-25,0.13959259259259257,0.06746296296296297,0.7929814814814814,0.20186666666666667
671,2017-12-26,0.12573770491803277,0.06319672131147541,0.810983606557377,0.21119999999999997
672,2017-12-27,0.10305999999999998,0.07030000000000002,0.8266000000000002,0.113978
673,2017-12-28,0.1057948717948718,0.08512820512820514,0.8091282051282052,0.08946666666666667
674,2017-12-29,0.09669565217391306,0.05541304347826087,0.8478478260869563,0.12852608695652173
675,2017-12-30,0.12483673469387753,0.10185714285714287,0.7732857142857142,0.04380816326530612
676,2017-12-31,0.11220000000000001,0.05548000000000001,0.8322799999999999,0.18763799999999992
677,2018-01-01,0.12499999999999997,0.05402631578947369,0.8209736842105266,0.2653315789473684
678,2018-01-02,0.10496551724137936,0.049603448275862064,0.8454137931034482,0.16007586206896554
679,2018-01-03,0.14544285714285712,0.0504,0.804157142857143,0.29061714285714285
680,2018-01-04,0.1258139534883721,0.05999999999999999,0.8141627906976746,0.18628139534883725
681,2018-01-05,0.11037142857142858,0.054228571428571425,0.8354571428571429,0.22267714285714288
682,2018-01-06,0.13880952380952383,0.055285714285714285,0.8059285714285715,0.19558333333333336
683,2018-01-07,0.08252777777777778,0.06330555555555556,0.8541944444444443,0.06294444444444447
684,2018-01-08,0.10517499999999999,0.05365000000000001,0.8412249999999999,0.15169
685,2018-01-09,0.1338387096774193,0.09648387096774193,0.7696451612903227,0.10762580645161293
686,2018-01-10,0.12011688311688312,0.08007792207792207,0.7997922077922077,0.1051545454545454
687,2018-01-11,0.09137878787878786,0.1118181818181818,0.796757575757576,-0.023696969696969706
688,2018-01-12,0.11503921568627455,0.0665686274509804,0.8184313725490197,0.14171176470588237
689,2018-01-13,0.07278378378378378,0.08675675675675676,0.8404594594594593,-0.02470810810810812
690,2018-01-14,0.103625,0.06717500000000001,0.8291999999999998,0.08528750000000002
691,2018-01-15,0.10462222222222224,0.055466666666666664,0.8399555555555556,0.1558377777777778
692,2018-01-16,0.11403191489361705,0.06005319148936171,0.8259148936170214,0.1313765957446809
693,2018-01-17,0.11288028169014087,0.061204225352112666,0.8259295774647888,0.11610140845070423
694,2018-01-18,0.10893055555555557,0.05041666666666668,0.8406805555555555,0.17882083333333332
695,2018-01-19,0.12303125000000002,0.062453125,0.8145156250000001,0.18857656250000004
696,2018-01-20,0.11796825396825394,0.06979365079365078,0.812190476190476,0.1639285714285715
697,2018-01-21,0.10417391304347826,0.08119565217391306,0.8145869565217391,0.06901739130434781
698,2018-01-22,0.11084745762711866,0.06549152542372882,0.82364406779661,0.18400169491525425
699,2018-01-23,0.11433898305084747,0.06308474576271186,0.8225593220338984,0.10909322033898303
700,2018-01-24,0.13466265060240967,0.06651807228915661,0.7988554216867473,0.19948915662650604
701,2018-01-25,0.11176388888888887,0.04518055555555556,0.8430555555555557,0.21109027777777778
702,2018-01-26,0.13709999999999997,0.055275,0.8076749999999999,0.29188250000000004
703,2018-01-27,0.09305714285714288,0.07494285714285714,0.8320571428571429,0.05414857142857144
704,2018-01-28,0.10235294117647058,0.05947058823529412,0.8380882352941177,0.1245235294117647
705,2018-01-29,0.14200000000000002,0.0486969696969697,0.8093030303030303,0.1814666666666667
706,2018-01-30,0.08603703703703705,0.0677037037037037,0.8462777777777779,0.03438518518518518
707,2018-01-31,0.08692592592592592,0.0577962962962963,0.8552592592592594,0.12312222222222226
708,2018-02-01,0.10001190476190477,0.06965476190476191,0.8303214285714285,0.07038214285714285
709,2018-02-02,0.11285185185185181,0.08855555555555554,0.7986172839506173,0.07442592592592592
710,2018-02-03,0.1196029411764706,0.08316176470588234,0.7972352941176473,0.07554999999999999
711,2018-02-04,0.09547619047619046,0.07558730158730159,0.8289047619047618,0.09663492063492064
712,2018-02-05,0.10869902912621356,0.07885436893203882,0.8124368932038836,0.06473106796116505
713,2018-02-06,0.1118255813953488,0.07872093023255812,0.8095116279069768,0.12821860465116278
714,2018-02-07,0.10944230769230767,0.08819230769230771,0.8023846153846154,0.0944153846153846
715,2018-02-08,0.1304615384615385,0.041282051282051285,0.8282307692307693,0.2755564102564102
716,2018-02-09,0.14724390243902435,0.07468292682926829,0.7780243902439027,0.21998292682926832
717,2018-02-10,0.10048387096774195,0.07161290322580646,0.8278709677419355,0.08324516129032264
718,2018-02-11,0.098,0.07851724137931035,0.8234137931034482,0.09740344827586207
719,2018-02-12,0.10864102564102564,0.06612820512820512,0.8252564102564102,0.1296282051282052
720,2018-02-13,0.10751923076923076,0.07182692307692308,0.8206153846153843,0.13252499999999998
721,2018-02-14,0.13782608695652174,0.08193478260869566,0.780195652173913,0.15085000000000007
722,2018-02-15,0.11405660377358488,0.055339622641509434,0.8305660377358488,0.15144716981132078
723,2018-02-16,0.11575000000000002,0.04844444444444444,0.8357499999999999,0.23493333333333333
724,2018-02-17,0.11883333333333335,0.08444444444444443,0.7966944444444445,0.10822222222222228
725,2018-02-18,0.10416666666666667,0.06636666666666667,0.8294999999999999,0.06939333333333333
726,2018-02-19,0.11312820512820515,0.05561538461538463,0.8312564102564102,0.19102307692307693
727,2018-02-20,0.1622105263157895,0.07039473684210526,0.767342105263158,0.2925157894736843
728,2018-02-21,0.05703846153846153,0.05788461538461538,0.8851538461538458,0.07876923076923076
729,2018-02-22,0.08583333333333333,0.06306666666666665,0.8512333333333334,0.04554333333333333
730,2018-02-23,0.14588235294117644,0.09473529411764706,0.7594117647058827,0.21139411764705884
731,2018-02-24,0.13003030303030302,0.08424242424242424,0.7857575757575759,0.1568212121212121
732,2018-02-25,0.11667857142857144,0.05210714285714286,0.8312499999999997,0.2173928571428571
733,2018-02-26,0.11058333333333331,0.027805555555555552,0.8616111111111109,0.21527500000000002
734,2018-02-27,0.10835897435897437,0.05141025641025642,0.8402564102564102,0.19568205128205127
735,2018-02-28,0.08317857142857142,0.043178571428571434,0.873642857142857,0.126825
736,2018-03-01,0.09358064516129033,0.058290322580645176,0.8481290322580644,0.1307774193548387
737,2018-03-02,0.10302380952380952,0.06030952380952382,0.8365952380952383,0.15772142857142857
738,2018-03-03,0.12608571428571433,0.0584,0.8154571428571427,0.15620000000000003
739,2018-03-04,0.12620833333333334,0.06166666666666667,0.8121249999999997,0.23322083333333335
740,2018-03-05,0.13934375000000002,0.05859374999999999,0.8020312499999998,0.24461875
741,2018-03-06,0.0945,0.05870000000000001,0.8467500000000001,0.12222000000000002
742,2018-03-07,0.09047727272727277,0.12413636363636363,0.7854318181818182,-0.05646363636363636
743,2018-03-08,0.1070769230769231,0.07574358974358975,0.8172820512820513,0.09813589743589743
744,2018-03-09,0.11755555555555555,0.05264444444444446,0.8297777777777778,0.23521333333333339
745,2018-03-10,0.10434146341463418,0.07517073170731708,0.8204878048780486,0.08167073170731709
746,2018-03-11,0.0960204081632653,0.10255102040816327,0.8014081632653063,-0.012551020408163277
747,2018-03-12,0.08590697674418604,0.06751162790697673,0.8465813953488371,0.03062790697674418
748,2018-03-13,0.13983333333333337,0.03458333333333333,0.8255277777777779,0.32608055555555565
749,2018-03-14,0.07490697674418606,0.07134883720930231,0.853767441860465,0.06634418604651161
750,2018-03-15,0.12659999999999996,0.060963636363636366,0.8124727272727273,0.21748363636363635
751,2018-03-16,0.11730952380952382,0.0757857142857143,0.8069523809523805,0.12688809523809522
752,2018-03-17,0.12721875,0.0834375,0.7893125000000001,0.1545625
753,2018-03-18,0.10038,0.07976000000000001,0.81986,0.021874000000000008
754,2018-03-19,0.10939473684210528,0.06313157894736843,0.8274473684210527,0.1665078947368421
755,2018-03-20,0.07931578947368421,0.10731578947368421,0.8133157894736841,-0.08119473684210524
756,2018-03-21,0.11278947368421051,0.03178947368421053,0.8554210526315785,0.23008421052631578
757,2018-03-22,0.1103103448275862,0.07937931034482759,0.8103103448275862,0.10071379310344826
758,2018-03-23,0.13055882352941173,0.09732352941176471,0.7721470588235294,0.09096470588235298
759,2018-03-24,0.12094444444444445,0.09272222222222222,0.7862777777777777,0.1681388888888889
760,2018-03-25,0.12691304347826082,0.04521739130434783,0.8278695652173912,0.2590391304347826
761,2018-03-26,0.11876000000000002,0.05756,0.82376,0.16577599999999998
762,2018-03-27,0.11383333333333333,0.06150000000000001,0.8246111111111112,0.18770277777777775
763,2018-03-28,0.09316666666666668,0.05054761904761905,0.8563333333333334,0.16791190476190476
764,2018-03-29,0.0848,0.06877777777777777,0.8464666666666665,0.07593777777777778
765,2018-03-30,0.1191875,0.060531249999999995,0.82025,0.18447499999999994
766,2018-03-31,0.12628,0.08995999999999998,0.78376,0.155472
767,2018-04-01,0.12921212121212122,0.03963636363636363,0.8310909090909089,0.20230303030303032
768,2018-04-02,0.11985185185185185,0.0821851851851852,0.7979629629629632,0.1592185185185185
769,2018-04-03,0.10185106382978724,0.06121276595744681,0.8369361702127659,0.1345744680851064
770,2018-04-04,0.08993333333333334,0.05533333333333334,0.8547666666666668,0.1355766666666667
771,2018-04-05,0.0835,0.03944117647058824,0.8770882352941176,0.12010882352941177
772,2018-04-06,0.07594444444444445,0.04694444444444444,0.877,0.145
773,2018-04-07,0.11287500000000002,0.0695625,0.8175937499999999,0.13842187500000003
774,2018-04-08,0.11160465116279068,0.0806046511627907,0.8077674418604651,0.11925348837209299
775,2018-04-09,0.09283870967741935,0.08532258064516128,0.8218387096774193,0.027367741935483865
776,2018-04-10,0.10400000000000002,0.0530967741935484,0.8429354838709678,0.2087
777,2018-04-11,0.08069696969696973,0.04466666666666666,0.8746363636363635,0.14643939393939395
778,2018-04-12,0.07807692307692309,0.06584615384615385,0.8561153846153846,0.06452115384615385
779,2018-04-13,0.10557446808510634,0.04204255319148936,0.8524468085106383,0.21995957446808503
780,2018-04-14,0.11691666666666667,0.07283333333333333,0.8103333333333333,0.060816666666666686
781,2018-04-15,0.08823684210526317,0.049868421052631576,0.8618684210526317,0.09452631578947371
782,2018-04-16,0.1181818181818182,0.04054545454545455,0.8413030303030304,0.23996060606060604
783,2018-04-17,0.17756521739130432,0.04591304347826086,0.7765217391304347,0.42131739130434787
784,2018-04-18,0.11743243243243243,0.06978378378378378,0.8128108108108109,0.09839189189189192
785,2018-04-19,0.0882,0.06645714285714287,0.8452857142857142,0.07592571428571428
786,2018-04-20,0.12978048780487805,0.04704878048780487,0.823170731707317,0.21516341463414634
787,2018-04-21,0.09366666666666668,0.07214583333333334,0.8340833333333332,0.07172083333333334
788,2018-04-22,0.10765624999999998,0.038156249999999996,0.8541875000000001,0.197084375
789,2018-04-23,0.12243589743589742,0.085974358974359,0.7915641025641026,0.13866410256410258
790,2018-04-24,0.10148333333333334,0.07826666666666666,0.8202166666666669,0.04503333333333334
791,2018-04-25,0.10884782608695652,0.07808695652173915,0.813108695652174,0.07393260869565219
792,2018-04-26,0.1064666666666667,0.04424444444444445,0.8492888888888891,0.17470000000000002
793,2018-04-27,0.10317021276595745,0.08782978723404254,0.8090212765957447,0.05712765957446809
794,2018-04-28,0.09436666666666667,0.06406666666666667,0.8415333333333331,0.18162000000000003
795,2018-04-29,0.111,0.048999999999999995,0.8401052631578948,0.10946842105263158
796,2018-04-30,0.11143478260869565,0.03273913043478261,0.8558260869565217,0.20375652173913042
797,2018-05-01,0.09977272727272729,0.10670454545454545,0.7935227272727274,0.029284090909090895
798,2018-05-02,0.10129787234042553,0.04217021276595744,0.8565744680851064,0.24107021276595744
799,2018-05-03,0.09000000000000001,0.05033333333333334,0.8596666666666666,0.17208125000000005
800,2018-05-04,0.11867441860465114,0.05123255813953488,0.8301162790697675,0.2515581395348837
801,2018-05-05,0.10587500000000001,0.07469999999999999,0.8194249999999998,0.08948250000000002
802,2018-05-06,0.10692592592592592,0.035925925925925924,0.857074074074074,0.19108518518518516
803,2018-05-07,0.10091304347826088,0.11223913043478262,0.7868478260869567,0.018215217391304352
804,2018-05-08,0.10920754716981129,0.06849056603773584,0.8222641509433961,0.10997169811320756
805,2018-05-09,0.09520408163265306,0.07302040816326531,0.8318163265306121,0.0976265306122449
806,2018-05-10,0.13757575757575752,0.007151515151515152,0.8552727272727275,0.3440090909090909
807,2018-05-11,0.09591891891891893,0.05681081081081081,0.8473243243243243,0.13403783783783788
808,2018-05-12,0.08190322580645164,0.07929032258064517,0.8388064516129031,0.008096774193548416
809,2018-05-13,0.07370588235294118,0.06091176470588236,0.8654117647058824,0.11371764705882352
810,2018-05-14,0.098175,0.0359,0.8658499999999998,0.20889000000000002
811,2018-05-15,0.1035806451612903,0.07916129032258064,0.817225806451613,0.06532580645161293
812,2018-05-16,0.14653333333333332,0.04903333333333333,0.8044333333333334,0.32210666666666665
813,2018-05-17,0.10452272727272728,0.07938636363636364,0.8160681818181819,0.08854090909090906
814,2018-05-18,0.14785714285714285,0.06799999999999999,0.7841142857142858,0.23781142857142862
815,2018-05-19,0.0906818181818182,0.05372727272727273,0.8556818181818183,0.14664545454545455
816,2018-05-20,0.11905263157894737,0.053105263157894746,0.827842105263158,0.24951578947368427
817,2018-05-21,0.08659259259259258,0.05270370370370371,0.8607037037037036,0.125562962962963
818,2018-05-22,0.11777083333333334,0.06756249999999998,0.8147291666666666,0.2110479166666667
819,2018-05-23,0.10532500000000003,0.09294999999999999,0.801725,-0.016047499999999992
820,2018-05-24,0.12899999999999998,0.08388235294117646,0.7871176470588237,0.1521970588235294
821,2018-05-25,0.15908333333333333,0.056708333333333326,0.7843333333333332,0.3006041666666667
822,2018-05-26,0.08680000000000002,0.11356,0.79976,-0.016100000000000024
823,2018-05-27,0.11584615384615385,0.06884615384615385,0.8152692307692309,0.1647461538461539
824,2018-05-28,0.08706666666666668,0.054233333333333335,0.8587333333333332,0.08621666666666666
825,2018-05-29,0.12376666666666665,0.0542,0.8220333333333333,0.22908666666666663
826,2018-05-30,0.10495652173913042,0.05321739130434783,0.8418695652173913,0.15656521739130436
827,2018-05-31,0.13799999999999998,0.06846153846153845,0.7935384615384614,0.2037038461538462
828,2018-06-01,0.10403225806451613,0.08787096774193548,0.8080645161290324,0.04155483870967741
829,2018-06-02,0.10689655172413794,0.08527586206896552,0.8078620689655172,0.013968965517241382
830,2018-06-03,0.12513333333333335,0.08333333333333333,0.7915666666666666,0.04955333333333334
831,2018-06-04,0.12226666666666668,0.07563333333333334,0.8020666666666665,0.16408666666666663
832,2018-06-05,0.12287804878048782,0.06404878048780488,0.8129268292682926,0.1520829268292683
833,2018-06-06,0.09810526315789475,0.06444736842105261,0.8374736842105265,0.12363684210526316
834,2018-06-07,0.11685185185185185,0.05892592592592592,0.8241851851851852,0.20095185185185183
835,2018-06-08,0.12848387096774191,0.04429032258064517,0.8271612903225807,0.26689032258064516
836,2018-06-09,0.09988235294117645,0.055,0.8451764705882352,0.1965470588235294
837,2018-06-10,0.10691666666666667,0.07058333333333335,0.8224999999999998,0.1505388888888889
