,Date,Positive,Negative,Neutral,Compound,Closing_price,Opening_price,High_price,Low_price
416,4/12/2017,0.168,0.137,0.695,0.14845,1216.269,1226.896,1226.927,1213.655
417,4/14/2017,0.074,0,0.926,0.2553,1186.10899,1187.136,1197.391,1169.893
418,4/16/2017,0.102666667,0.240333333,0.657,-0.469333333,1184.2,1189.55,1190.96499,1178.19599
419,4/17/2017,0.143,0,0.857,0.3612,1211.73799,1184.2,1211.73799,1181.78299
420,4/18/2017,0.195,0,0.805,0.4404,1218.666,1211.73799,1222.358,1211.233
421,4/19/2017,0.1114,0,0.8886,0.19956,1227.981,1218.666,1232.858,1209.183
422,4/20/2017,0.13525,0,0.86475,0.4128,1261.702,1227.981,1264.665,1227.679
423,4/21/2017,0.0895,0.061,0.8495,0.099633333,1255.25125,1261.702,1275.053,1247.7925
424,4/23/2017,0.1405,0.113,0.7465,0.1909,1243.43,1232.7575,1250.455,1230.68374
425,4/24/2017,0.133,0,0.867,0.3706,1251.5775,1243.43,1251.5775,1240.11999
426,4/25/2017,0.053666667,0.080333333,0.866,-0.209833333,1269.69625,1251.5775,1270.7275,1248.7425
427,4/26/2017,0.0635,0.111666667,0.825166667,-0.189966667,1289.7475,1269.69625,1307.27875,1269.43
428,4/27/2017,0.0516,0.0324,0.916,0.07958,1335.825,1289.7475,1343.5925,1289.4925
429,4/28/2017,0.0995,0.043,0.8575,0.172175,1319.7,1335.825,1338.9875,1282.93249
430,4/29/2017,0.12875,0.06975,0.8015,0.1632,1311.58874,1319.7,1333.375,1311.25125
431,4/30/2017,0.18325,0,0.81675,0.4298,1370.79,1311.58874,1371.20625,1308.7425
432,5/1/2017,0.1215,0.0607,0.8177,0.18906,1416.61,1370.79,1426.63375,1350.005
433,5/2/2017,0.128875,0.052125,0.819,0.1921,1448.88625,1416.61,1466.88125,1408.54
434,5/3/2017,0.1905,0,0.8095,0.534,1506.7725,1448.88625,1507.51,1431.18125
435,5/4/2017,0.198,0,0.802,0.39515,1543.31,1506.7725,1594.62625,1442.73125
436,5/5/2017,0.103,0.232,0.664,-0.5423,1536.1525,1543.31,1591.9675,1491.675
437,5/6/2017,0.0715,0,0.9285,0.1796,1554.6025,1536.1525,1555.225,1517.65
438,5/7/2017,0.198,0.091,0.7115,0.3839,1564.065,1554.6025,1572.55375,1525.895
439,5/8/2017,0.096,0.061666667,0.842,0.139066667,1644.72875,1564.065,1655.7875,1564.065
440,5/9/2017,0.139,0.04725,0.81375,0.0987,1695.83125,1644.72875,1753.595,1641.0625
441,5/10/2017,0,0,1,0,1748.35375,1695.83125,1764.21,1690.39875
442,5/11/2017,0.036888889,0.067888889,0.895222222,-0.087911111,1774.52,1748.35375,1839.23125,1748.07
443,5/12/2017,0.091916667,0.187,0.721166667,-0.202208333,1634.6075,1774.52,1799.495,1587.69375
444,5/13/2017,0.076,0.075,0.849,-0.004033333,1774.805,1634.6075,1784.83625,1624.56125
445,5/14/2017,0.1745,0,0.8255,0.449725,1747.04375,1774.805,1793.7325,1740.2
446,5/15/2017,0.07725,0.03625,0.8865,0.056575,1665.0325,1747.04375,1747.04375,1652.15625
447,5/16/2017,0.106,0,0.894,0.31245,1744.44125,1665.0325,1753.0375,1657.10875
448,5/17/2017,0.271833333,0.109166667,0.619166667,0.483883333,1796.89625,1744.44125,1823.555,1744.44125
449,5/18/2017,0.1022,0.1136,0.7842,0.14726,1913.13875,1796.89625,1918.3275,1795.7775
450,5/19/2017,0.0566,0.021,0.9224,0.07854,1983.97875,1913.13875,1993.12375,1909.23125
451,5/20/2017,0.095,0.099285714,0.805714286,-0.0363,2074.69625,1983.97875,2074.69625,1964.975
452,5/21/2017,0.103571429,0.054142857,0.842285714,0.091428571,2114.98875,2074.69625,2115.59125,2001.145
453,5/22/2017,0.1073125,0.0246875,0.868,0.165725,2196.66874,2114.98875,2289.2075,2062.30249
454,5/23/2017,0.148230769,0.032384615,0.819384615,0.248353846,2348.55249,2196.66874,2356.405,2174.49375
455,5/24/2017,0.181142857,0.042857143,0.776,0.290071429,2581.85375,2348.55249,2593.36666,2310.42625
456,5/25/2017,0.149615385,0.030307692,0.820153846,0.184269231,2460.95375,2581.85375,2791.695,2298.48999
457,5/26/2017,0.03525,0.10925,0.8555,-0.0686,2232.2875,2460.95375,2639.905,2067.0975
458,5/27/2017,0.083,0,0.917,0.2229,2234.83374,2232.2875,2250.1475,1908.99125
459,5/28/2017,0.041777778,0.084666667,0.873444444,-0.089266667,2195.785,2234.83374,2320.8175,2135.0025
460,5/29/2017,0.031375,0.071,0.897625,-0.088575,2315.73625,2195.785,2339.725,2157.34499
461,5/30/2017,0.234333333,0.114833333,0.651,0.323333333,2170.98124,2315.73625,2329.63625,2152.9225
462,5/31/2017,0.051888889,0.015333333,0.932777778,0.085477778,2402.125,2170.98124,2414.515,2162.22625
463,6/1/2017,0.035,0.1325,0.8325,-0.1607,2477.1725,2402.125,2489.9775,2361.74125
464,6/2/2017,0.077,0.05525,0.86775,0.074225,2475.2975,2477.1725,2524.80625,2418.9325
465,6/3/2017,0.2118,0.018,0.7702,0.48172,2526.31125,2475.2975,2593.64,2448.04374
466,6/4/2017,0.032,0.063,0.905,-0.056071429,2605.125,2526.31125,2607.92999,2494.29125
467,6/5/2017,0.080333333,0.013,0.906666667,0.090383333,2855.03,2605.125,2911.86,2582.375
468,6/6/2017,0.107941176,0.025823529,0.866235294,0.224076471,2900.8525,2855.03,2967.47625,2742.335
469,6/7/2017,0.10175,0.1025,0.795875,0.0476,2737.9025,2900.8525,2911.93875,2625.085
470,6/8/2017,0.055444444,0.066777778,0.877777778,-0.039444444,2826.03875,2737.9025,2864.365,2712.68875
471,6/9/2017,0.1344,0.1068,0.759,0.12566,2846.00625,2826.03875,2874.69625,2794.0625
472,6/10/2017,0.01875,0,0.98125,0.03515,2910.33625,2846.00625,2943.6325,2821.525
473,6/11/2017,0.109166667,0.0445,0.846333333,0.157783333,3007.0125,2910.33625,3025.4725,2894.01
474,6/12/2017,0.110142857,0.052428571,0.837428571,0.101171429,2697.0775,3007.0125,3041.35833,2525.23875
475,6/13/2017,0.1765,0.107166667,0.716333333,-0.025383333,2780.1825,2697.0775,2802.9475,2696.4575
476,6/14/2017,0.043285714,0.051285714,0.905571429,-0.032214286,2518.54875,2780.1825,2828.8825,2385.03125
477,6/15/2017,0.147133333,0.1062,0.746666667,0.115306667,2438.61749,2518.54875,2522.3075,2185.96124
478,6/16/2017,0.047333333,0.248666667,0.704,-0.518933333,2520.78375,2438.61749,2559.18874,2433.9475
479,6/17/2017,0.059285714,0.014142857,0.926571429,0.153057143,2680.1025,2520.78375,2707.06,2510.93874
480,6/18/2017,0.033,0.073666667,0.893333333,-0.12615,2611.67999,2680.1025,2680.1025,2522.3225
481,6/19/2017,0.125285714,0.079142857,0.795428571,0.125042857,2667.5475,2611.67999,2691.57375,2555.10375
482,6/20/2017,0.080142857,0.039357143,0.880571429,0.060635714,2805.0975,2667.5475,2822.63375,2636.05875
