,Unnamed: 0,Date,Positive,Negative,Neutral,Compound,Closing_price,Opening_price,High_price,Low_price
911,911,2018-08-23,0.12499999999999994,0.08884210526315789,0.7861315789473684,0.12409473684210524,[6503.83236196],[6360.2169852],[6559.27948898],[6347.07953837]
912,912,2018-08-24,0.10525,0.042625,0.8521250000000001,0.2686416666666667,[6675.36068278],[6525.5266629],[6711.49366513],[6456.79883718]
913,913,2018-08-25,0.08430434782608696,0.06499999999999999,0.8507391304347827,0.02390869565217392,[6725.03232699],[6683.35450151],[6781.07588891],[6657.38753249]
914,914,2018-08-26,0.0869,0.06115,0.8521000000000001,0.13811500000000002,[6689.8226826],[6725.03232701],[6776.89640578],[6570.72982201]
915,915,2018-08-27,0.11880000000000003,0.07423333333333335,0.8069999999999998,0.10754333333333337,[6756.62892587],[6702.39194996],[6768.30551513],[6646.1680142]
916,916,2018-08-28,0.12084210526315788,0.09047368421052633,0.7886842105263159,0.11131052631578947,[7084.29361674],[6753.31044998],[7126.73053473],[6739.19071506]
917,917,2018-08-29,0.1269310344827586,0.04082758620689655,0.8322413793103448,0.26722413793103444,[7059.23123526],[7079.54061265],[7133.64663096],[6923.64553098]
918,918,2018-08-30,0.11345833333333336,0.055125,0.8314166666666666,0.1876125,[6938.9145823],[7040.07501246],[7063.44051026],[6805.19851406]
919,919,2018-08-31,0.11551724137931033,0.06693103448275863,0.8175517241379309,0.17920000000000005,[7028.44731157],[6938.76294158],[7089.17480048],[6877.28673294]
920,920,2018-09-01,0.12205882352941178,0.08335294117647059,0.7946470588235294,0.0967,[7198.05843623],[7028.44731128],[7273.52692473],[7002.34110629]
921,921,2018-09-02,0.06515384615384615,0.03638461538461538,0.8984615384615384,0.11318076923076922,[7282.85851383],[7198.05794838],[7339.81204363],[7130.17225086]
922,922,2018-09-03,0.11983783783783783,0.04616216216216217,0.8338648648648647,0.2351081081081081,[7260.25159256],[7282.23175063],[7335.45508206],[7198.26498136]
923,923,2018-09-04,0.11070370370370372,0.04303703703703703,0.8462962962962963,0.2219777777777778,[7361.27186424],[7263.06729659],[7417.66703691],[7240.37673848]
924,924,2018-09-05,0.141,0.08170967741935484,0.7772903225806451,0.17381612903225807,[6913.11501294],[7359.97436144],[7399.53860399],[6860.77276378]
925,925,2018-09-06,0.13087096774193546,0.07374193548387098,0.7954193548387097,0.14167741935483869,[6471.49388365],[6913.11501294],[6927.09409136],[6301.93633031]
926,926,2018-09-07,0.11265384615384615,0.06769230769230768,0.8197692307692308,0.17447692307692306,[6400.26870566],[6515.39348951],[6539.79881261],[6318.95222932]
927,927,2018-09-08,0.11806666666666668,0.0656,0.8164666666666667,0.10208666666666667,[6181.74420696],[6400.33529959],[6479.20264029],[6120.29370396]
928,928,2018-09-09,0.11303571428571432,0.11942857142857145,0.7675357142857143,0.02835714285714282,[6253.93720134],[6183.97778015],[6447.31378181],[6144.9240463]
929,929,2018-09-10,0.0715,0.05465384615384615,0.8738461538461538,0.09119615384615386,[6275.08313218],[6253.93586308],[6379.81011012],[6226.24482653]
930,930,2018-09-11,0.12329629629629628,0.04959259259259259,0.8271481481481481,0.28457407407407403,[6275.66958827],[6275.08628581],[6278.47700149],[6270.78416263]
931,931,2018-09-12,0.11199999999999996,0.08415384615384616,0.8038076923076923,0.12158076923076926,[6277.49440913],[6275.66796196],[6278.12803361],[6270.93503718]
932,932,2018-09-13,0.11675000000000002,0.07892857142857143,0.8044285714285714,0.10301428571428572,[6283.18419982],[6277.23288822],[6284.24770445],[6277.2304308]
933,933,2018-09-14,0.10820833333333334,0.02125,0.870625,0.3089166666666667,[6285.98246631],[6283.18449984],[6287.36464967],[6279.93880846]
934,934,2018-09-15,0.10877272727272727,0.07090909090909091,0.8203636363636364,0.10224545454545454,[6280.31010688],[6284.48639265],[6286.25257778],[6279.34803677]
935,935,2018-09-16,0.12157894736842105,0.09847368421052634,0.7799473684210526,0.10421052631578943,[6281.40935565],[6280.04131379],[6282.09500695],[6277.60074669]
936,936,2018-09-17,0.09290909090909093,0.0995909090909091,0.8075,0.04186363636363638,[6273.22008256],[6281.4093547],[6282.80087681],[6271.07957188]
937,937,2018-09-18,0.11039285714285714,0.08539285714285715,0.8041428571428574,0.11879285714285714,[6278.59548618],[6273.22008256],[6280.96229724],[6271.89445268]
938,938,2018-09-19,0.1415,0.06357692307692309,0.7948461538461538,0.14848461538461538,[6282.61072659],[6277.48410753],[6291.61520004],[6265.09401711]
939,939,2018-09-20,0.13685714285714287,0.1028214285714286,0.7602857142857143,0.14592142857142856,[6288.0701703],[6283.11912376],[6288.68645034],[6276.09445038]
940,940,2018-09-21,0.08474074074074073,0.0974074074074074,0.8178148148148149,0.025559259259259254,[6317.69968502],[6288.07007363],[6327.36686579],[6286.82407984]
941,941,2018-09-22,0.13558823529411765,0.03952941176470588,0.8248823529411764,0.32816470588235297,[6293.83642084],[6317.6999234],[6319.32572739],[6292.47069283]
942,942,2018-09-23,0.145,0.0644,0.7906400000000001,0.22828,[6289.62132698],[6293.83642084],[6294.34627375],[6287.2521023]
943,943,2018-09-24,0.10873913043478264,0.06821739130434783,0.8230434782608697,0.12700434782608694,[6466.99456391],[6289.62067645],[6662.42313363],[6286.52904941]
944,944,2018-09-25,0.12154545454545455,0.051909090909090905,0.8265757575757577,0.1985090909090909,[6391.38598059],[6466.99451767],[6480.68808943],[6331.80223123]
945,945,2018-09-26,0.0936111111111111,0.029777777777777775,0.8765555555555555,0.2646444444444444,[6509.77662125],[6391.38598493],[6559.48442804],[6389.4295986]
946,946,2018-09-27,0.09533333333333334,0.04647619047619048,0.8582380952380954,0.16942380952380953,[6698.41604688],[6509.77701353],[6737.94384444],[6435.75787503]
947,947,2018-09-28,0.16377777777777774,0.024222222222222225,0.8119999999999998,0.4048833333333333,[6502.68815132],[6698.41675642],[6799.9307215],[6487.95356944]
948,948,2018-09-29,0.1075,0.014099999999999996,0.8783999999999998,0.2462,[6576.6143197],[6502.68695218],[6633.7609492],[6468.40357182]
949,949,2018-09-30,0.11335714285714285,0.05207142857142857,0.8346428571428574,0.20915714285714287,[6647.38794673],[6576.61608291],[6664.39422949],[6537.79207868]
950,950,2018-10-01,0.08333333333333333,0.07591666666666666,0.8407916666666666,0.10532083333333336,[6603.75434205],[6647.38780294],[6659.7968601],[6510.6471962]
951,951,2018-10-02,0.07333333333333332,0.05533333333333333,0.8712777777777778,0.08645555555555555,[6576.35422894],[6539.32273828],[6585.47531122],[6532.14892742]
952,952,2018-10-03,0.10722222222222222,0.034194444444444444,0.8586111111111111,0.2861166666666667,[6481.24577033],[6577.99715178],[6578.00154156],[6433.6559846]
953,953,2018-10-04,0.085,0.03088,0.8841200000000001,0.18341200000000005,[6594.93578579],[6506.45445233],[6642.00536181],[6501.93456344]
954,954,2018-10-05,0.11067567567567567,0.06632432432432434,0.822972972972973,0.1401027027027027,[6630.57529707],[6594.93578579],[6680.7751539],[6554.81103251]
955,955,2018-10-06,0.1215,0.04466666666666666,0.8338333333333334,0.2556777777777778,[6595.26032626],[6634.13424116],[6644.56447601],[6571.47266233]
956,956,2018-10-07,0.07822727272727273,0.063,0.8588181818181817,0.1480954545454546,[6591.68631834],[6595.26036771],[6637.22329148],[6547.18784168]
957,957,2018-10-08,0.10195833333333333,0.03370833333333333,0.8643333333333333,0.2179083333333333,[6662.86849956],[6614.10370577],[6696.49581352],[6591.20696804]
958,958,2018-10-09,0.1174090909090909,0.0755909090909091,0.807,0.16077272727272726,[6663.02107075],[6662.86849943],[6676.23085869],[6601.47935585]
959,959,2018-10-10,0.1549333333333333,0.04663333333333334,0.7984000000000002,0.28951000000000005,[6619.49584514],[6663.02097879],[6663.02097879],[6546.96328678]
960,960,2018-10-11,0.13725925925925928,0.0671851851851852,0.7954444444444445,0.2206925925925926,[6285.85920264],[6628.47005252],[6628.58299683],[6221.4854499]
961,961,2018-10-12,0.15994736842105264,0.10036842105263158,0.7396315789473685,0.15807894736842107,[6309.1989214],[6285.5063319],[6350.78416872],[6207.71828919]
962,962,2018-10-13,0.14365,0.11625,0.7401500000000001,0.04674999999999999,[6331.13115408],[6309.19844013],[6336.09110116],[6271.48444028]
963,963,2018-10-14,0.11093333333333334,0.05886666666666668,0.8300666666666667,0.27178,[6361.41701627],[6329.97704983],[6408.60164093],[6319.71320876]
964,964,2018-10-15,0.10768292682926828,0.05448780487804878,0.8377804878048781,0.1429560975609756,[6721.58750328],[6341.38072162],[7586.52463418],[6306.184686]
965,965,2018-10-16,0.1111363636363636,0.04922727272727272,0.8396818181818183,0.2696727272727273,[6724.8330779],[6723.09751078],[6897.03344141],[6679.92209779]
966,966,2018-10-17,0.11825925925925924,0.05885185185185185,0.823,0.2406185185185185,[6444.74700959],[6724.83312399],[6802.1586116],[6432.04721171]
967,967,2018-10-18,0.1226875,0.077125,0.80025,0.15746875000000005,[6374.64886255],[6450.0646625],[6486.47492191],[6335.17350544]
968,968,2018-10-19,0.055999999999999994,0.042,0.902,0.057758333333333335,[6372.68681707],[6374.64886294],[6407.22798755],[6339.26501135]
969,969,2018-10-20,0.16295833333333334,0.052541666666666674,0.7845833333333334,0.3732458333333333,[6407.47908491],[6360.83549032],[6438.79034664],[6342.0614545]
970,970,2018-10-21,0.092125,0.11020833333333334,0.7976666666666666,0.022495833333333336,[6412.53049073],[6406.39039118],[6472.83445935],[6398.0033926]
971,971,2018-10-22,0.05078260869565217,0.06804347826086958,0.8810869565217393,-0.06643913043478261,[6396.88015425],[6412.20430471],[6437.07455684],[6362.33286613]
972,972,2018-10-23,0.11605714285714284,0.08700000000000001,0.7968857142857143,0.12134000000000005,[6396.25232404],[6405.56559616],[6434.97770269],[6352.13804557]
973,973,2018-10-24,0.1572962962962963,0.056703703703703714,0.7860370370370369,0.30568148148148144,[6407.66717523],[6402.02254953],[6460.24980371],[6383.94633026]
974,974,2018-10-25,0.1470454545454546,0.042727272727272725,0.8102272727272727,0.2537272727272727,[6405.50072582],[6412.56604079],[6421.78320744],[6358.25924667]
975,975,2018-10-26,0.09834285714285712,0.062428571428571424,0.8392,0.12799428571428573,[6392.17933738],[6405.33655243],[6448.02850646],[6370.19573483]
976,976,2018-10-27,0.17478260869565218,0.08417391304347828,0.7410434782608696,0.14832173913043478,[6429.68714143],[6392.84568713],[6442.88941433],[6389.34444521]
977,977,2018-10-28,0.0995294117647059,0.06394117647058824,0.8366470588235294,0.06897647058823529,[],[],[],[]
978,978,2018-10-29,0.04058823529411765,0.06870588235294117,0.8908235294117647,-0.11280588235294114,[6266.18968272],[6430.15040526],[6439.4576962],[6211.56052323]
979,979,2018-10-30,0.11714285714285715,0.08057142857142859,0.8023928571428572,0.11786785714285715,[6276.46449972],[6265.9101495],[6313.27245665],[6247.51758521]
980,980,2018-10-31,0.17239622641509436,0.02707547169811321,0.8005283018867921,0.43956792452830185,[6321.71367131],[6276.73467068],[6394.78343119],[6207.05733561]
981,981,2018-11-01,0.1597586206896552,0.04182758620689656,0.7983793103448278,0.3928999999999999,[6341.09481265],[6322.09362783],[6376.65622704],[6296.58933733]
982,982,2018-11-02,0.12875,0.03916666666666667,0.8320416666666667,0.3089000000000001,[6360.14127192],[6340.40065574],[6409.15646581],[6336.64975088]
983,983,2018-11-03,0.09721428571428573,0.09642857142857142,0.8062857142857143,-7.857142857141992e-05,[6344.73894294],[6360.71981204],[6371.23796951],[6292.15181235]
984,984,2018-11-04,0.09,0.060538461538461534,0.8495384615384616,0.16946923076923076,[6405.13975468],[6344.73894299],[6473.77843826],[6318.62762181]
985,985,2018-11-05,0.1421111111111111,0.05094444444444445,0.807,0.2234388888888889,[6396.35212354],[6405.14033095],[6440.95722767],[6374.69888972]
986,986,2018-11-06,0.12745833333333334,0.044875,0.8277083333333334,0.321675,[6425.91780182],[6404.37717483],[6449.99874517],[6377.54277533]
987,987,2018-11-07,0.09405555555555556,0.07216666666666667,0.8337777777777777,0.1401222222222222,[6514.48945274],[6426.65522176],[6553.95193175],[6424.65862634]
988,988,2018-11-08,0.13849999999999998,0.06520000000000001,0.7962499999999999,0.191165,[6412.52428906],[6518.33608819],[6530.73366142],[6400.93654645]
989,989,2018-11-09,0.1299375,0.08456250000000001,0.7855624999999999,0.144025,[6343.63250376],[6412.52399956],[6433.25318532],[6309.65265262]
990,990,2018-11-10,0.1253125,0.0630625,0.8115625,0.10719375000000003,[6365.65523152],[6338.78189473],[6396.87736366],[6335.21805126]
991,991,2018-11-11,0.1295294117647059,0.06488235294117647,0.8055882352941177,0.1894117647058824,[6327.4806461],[6360.00543398],[6380.81343411],[6292.72184666]
992,992,2018-11-12,0.08994736842105264,0.10447368421052633,0.8056842105263158,-0.05702105263157895,[6327.15469606],[6370.27327314],[6391.76656781],[6305.01027094]
993,993,2018-11-13,0.14221739130434785,0.06486956521739133,0.792913043478261,0.1987130434782609,[6282.43867716],[6327.1546967],[6331.48763419],[6245.23817442]
994,994,2018-11-14,0.08357499999999997,0.07429999999999999,0.842125,0.004612500000000003,[5524.80109342],[6281.60441078],[6295.95386595],[5390.11662998]
995,995,2018-11-15,0.130675,0.13640000000000002,0.7328749999999998,-0.03808,[5511.15283353],[5524.76480893],[5692.06895245],[5244.69426709]
996,996,2018-11-16,0.0895,0.0971,0.8132999999999999,-0.029640000000000014,[5448.60063357],[5573.01715321],[5608.72258839],[5423.05040447]
997,997,2018-11-17,0.10336842105263158,0.12494736842105265,0.7717368421052629,-0.009252631578947372,[5497.41127873],[5513.42386043],[5564.02896791],[5466.50058981]
998,998,2018-11-18,0.11745454545454545,0.06572727272727273,0.8167878787878788,0.163669696969697,[5553.01489501],[5497.36778422],[5638.97697318],[5495.67782168]
999,999,2018-11-19,0.11699999999999995,0.0934,0.7896000000000002,0.01939166666666666,[4800.34289746],[5553.01474672],[5610.14955104],[4708.86425545]
1000,1000,2018-11-20,0.11293220338983052,0.08788135593220342,0.7992033898305084,0.06683050847457624,[4246.31277406],[4744.61984065],[4888.62271183],[4076.59471651]
1001,1001,2018-11-21,0.11544444444444445,0.09919444444444447,0.7853888888888887,0.05169444444444446,[4478.29955829],[4364.74154898],[4631.90248478],[4250.16506342]
1002,1002,2018-11-22,0.14397619047619048,0.05533333333333332,0.8007380952380954,0.2674,[4405.74403136],[4476.22724411],[4591.87911509],[4354.56864897]
1003,1003,2018-11-23,0.09699999999999999,0.10044736842105262,0.8025789473684213,0.03877894736842105,[4329.91722032],[4405.74448725],[4405.74458492],[4119.99969057]
1004,1004,2018-11-24,0.12056521739130432,0.06669565217391303,0.8127826086956521,0.1404108695652174,[3728.87264849],[4329.92542474],[4378.50989175],[3668.6139696]
1005,1005,2018-11-25,0.1060923076923077,0.09101538461538462,0.8028000000000001,0.0208276923076923,[3951.20502915],[3788.28908854],[4101.9993874],[3447.57604113]
1006,1006,2018-11-26,0.11502083333333335,0.09164583333333333,0.7933750000000002,0.06716666666666668,[3640.5571648],[3951.21152048],[4064.74821671],[3530.72164569]
1007,1007,2018-11-27,0.1016382978723404,0.0603404255319149,0.8381063829787235,0.11095531914893617,[3792.19236412],[3640.93792503],[3830.82014186],[3559.32406499]
1008,1008,2018-11-28,0.1135625,0.04564583333333333,0.8408333333333334,0.17074375,[4174.31997237],[3792.19599424],[4341.43992207],[3752.4461787]
1009,1009,2018-11-29,0.13585365853658538,0.05685365853658536,0.8071951219512197,0.2523780487804878,[4218.60836311],[4220.32333527],[4400.4625831],[4082.31982082]
1010,1010,2018-11-30,0.1516,0.04596666666666667,0.8024666666666668,0.25154,[3952.4478954],[4241.74469967],[4299.97637439],[3878.65810096]
1011,1011,2018-12-01,0.09621428571428572,0.06382142857142857,0.8399642857142856,0.09698214285714286,[4178.60382773],[3953.52146247],[4251.36994796],[3904.39419066]
1012,1012,2018-12-02,0.19356250000000005,0.0494375,0.7569375,0.4041562500000001,[4118.51824177],[4138.47705963],[4255.95402125],[4038.09858365]
1013,1013,2018-12-03,0.10052083333333334,0.08372916666666667,0.8157916666666666,0.12508333333333332,[3847.03273741],[4092.85111491],[4104.85895681],[3755.32609248]
1014,1014,2018-12-04,0.11664102564102564,0.09905128205128204,0.7844102564102563,0.07065384615384615,[3889.29211969],[3847.02046043],[4034.53155806],[3724.00334278]
1015,1015,2018-12-05,0.09276470588235293,0.08000000000000003,0.8272647058823528,0.024244117647058836,[3713.57338275],[3889.29226107],[3913.53177555],[3675.54148375]
1016,1016,2018-12-06,0.1126875,0.06084375,0.82640625,0.20503437500000005,[3578.20662404],[3696.35146748],[3838.12097666],[3547.01393928]
1017,1017,2018-12-07,0.16530952380952385,0.04854761904761905,0.7861190476190474,0.3400880952380952,[3391.87414597],[3578.207206],[3621.50125653],[3201.76279677]
1018,1018,2018-12-08,0.10486666666666664,0.06596666666666667,0.8290999999999998,0.09804666666666666,[3452.61618539],[3391.8781756],[3475.93017757],[3251.83579673]
1019,1019,2018-12-09,0.10043478260869568,0.06578260869565218,0.8339565217391302,0.1548608695652174,[3507.3063672],[3452.58849911],[3642.4148504],[3374.36698666]
1020,1020,2018-12-10,0.13248,0.07732,0.7901599999999998,0.181444,[3419.73376846],[3528.12020132],[3591.23673425],[3355.64255286]
1021,1021,2018-12-11,0.08860526315789474,0.06628947368421052,0.8450789473684208,0.0840657894736842,[3360.94662826],[3409.16288175],[3428.10041776],[3294.03745244]
1022,1022,2018-12-12,0.12355172413793104,0.08227586206896552,0.7941724137931034,0.13815172413793106,[3414.83374883],[3360.95619081],[3474.39135555],[3324.92517952]
1023,1023,2018-12-13,0.053828571428571434,0.12931428571428574,0.8168857142857147,-0.20953142857142854,[3263.54791299],[3427.04972901],[3435.14247327],[3233.2636561]
1024,1024,2018-12-14,0.11155882352941177,0.0686764705882353,0.8197647058823532,0.09832647058823528,[3212.20708073],[3262.27168277],[3300.65139395],[3138.0994937]
1025,1025,2018-12-15,0.12672000000000005,0.060280000000000014,0.81304,0.182756,[3194.96227244],[3212.20715895],[3227.86741987],[3122.34271648]
1026,1026,2018-12-16,0.1595882352941176,0.07100000000000002,0.7693529411764706,0.2094470588235294,[3200.64246809],[3178.29935479],[3256.60032588],[3176.35301497]
1027,1027,2018-12-17,0.12773684210526318,0.0661578947368421,0.8061228070175438,0.19048771929824565,[3478.46120265],[3199.17626457],[3579.81488414],[3181.70139484]
1028,1028,2018-12-18,0.14797619047619048,0.0465,0.8055000000000001,0.28169999999999995,[3562.89494636],[3478.46099],[3573.24033513],[3429.85873147]
1029,1029,2018-12-19,0.12862500000000004,0.067375,0.803975,0.2096375,[3709.31675921],[3664.65882906],[3929.09849094],[3642.82866499]
1030,1030,2018-12-20,0.11982051282051286,0.07807692307692306,0.8020769230769229,0.11507179487179488,[4065.79995285],[3709.32353195],[4160.29672604],[3662.74343878]
1031,1031,2018-12-21,0.1353225806451613,0.056000000000000015,0.8087419354838709,0.2568064516129032,[3824.73979391],[4065.77361665],[4164.55065073],[3774.32368368]
1032,1032,2018-12-22,0.15315625000000002,0.081125,0.7656875,0.210846875,[3862.72632865],[3838.23038682],[3929.85959095],[3791.90537523]
1033,1033,2018-12-23,0.110375,0.07518749999999999,0.8144999999999999,0.15605000000000002,[3949.79434166],[3862.72632852],[4052.23054722],[3862.72299925]
1034,1034,2018-12-24,0.11994285714285713,0.08742857142857142,0.7926857142857144,0.09304,[4054.29625982],[3942.73777612],[4241.43613399],[3942.66944756]
1035,1035,2018-12-25,0.13071428571428573,0.07304761904761904,0.7961904761904761,0.07956190476190476,[3767.3500239],[4030.00341349],[4045.57208418],[3677.04364901]
1036,1036,2018-12-26,0.12119230769230767,0.07330769230769231,0.8055384615384618,0.22447307692307691,[3807.15302247],[3767.87210361],[3869.40116441],[3682.68184508]
1037,1037,2018-12-27,0.17025,0.07970000000000001,0.7501,0.24911,[3587.19822292],[3809.29520358],[3842.31179257],[3571.15237605]
1038,1038,2018-12-28,0.0973030303030303,0.1023030303030303,0.8003939393939394,0.03632121212121213,[3865.52930044],[3587.23535073],[3945.24464897],[3558.73771737]
1039,1039,2018-12-29,0.10714285714285712,0.07165714285714284,0.8210857142857145,0.12140571428571433,[],[],[],[]
1040,1040,2018-12-30,0.09984,0.06744,0.8326799999999999,0.038791999999999986,[],[],[],[]
1041,1041,2018-12-31,0.1308918918918919,0.06775675675675677,0.8013243243243242,0.24261621621621626,[3689.56462034],[3689.97233787],[3690.30679179],[3689.47511995]
1042,1042,2019-01-01,0.1878888888888889,0.056148148148148135,0.7558888888888888,0.29046296296296303,[3715.56444113],[3693.33006667],[3741.8818554],[3644.87628249]
1043,1043,2019-01-02,0.15312500000000004,0.0918125,0.7550625000000001,0.21265625,[3882.30475435],[3715.56438387],[3900.70912704],[3711.27410764]
1044,1044,2019-01-03,0.1861282051282051,0.07152564102564103,0.7422948717948715,0.2955782051282051,[3795.5927413],[3882.30362168],[3916.19768444],[3760.94404178]
1045,1045,2019-01-04,0.11054166666666666,0.09166666666666667,0.7977500000000001,0.13399166666666665,[3812.38110768],[3781.02070599],[3844.98611104],[3725.7396633]
1046,1046,2019-01-05,0.11996,0.04092,0.8391199999999999,0.252308,[3809.91434296],[3812.3811192],[3866.4174315],[3775.828878]
1047,1047,2019-01-06,0.09880769230769228,0.05265384615384616,0.8486153846153844,0.18986153846153847,[4014.13318707],[3797.03409708],[4063.94535609],[3758.51652646]
1048,1048,2019-01-07,0.13168421052631574,0.03763157894736842,0.8306842105263158,0.2655894736842105,[3989.63174093],[4032.45916559],[4060.86479985],[3526.13927845]
1049,1049,2019-01-08,0.11342307692307692,0.06903846153846152,0.8175769230769231,0.15708461538461535,[3992.98614391],[3989.63175291],[4096.38303495],[3947.03592359]
1050,1050,2019-01-09,0.12196296296296298,0.053111111111111116,0.8249629629629629,0.2263703703703704,[3995.32519316],[3981.93829966],[4023.73449008],[3965.97634638]
1051,1051,2019-01-10,0.11664285714285713,0.07417857142857143,0.809142857142857,0.16039642857142855,[3617.34629116],[3995.32518072],[4025.52831089],[3570.07695989]
1052,1052,2019-01-11,0.1202,0.06450000000000003,0.8153,0.25397,[3606.16489038],[3617.2689622],[3676.73234632],[3572.67497936]
1053,1053,2019-01-12,0.10116666666666667,0.021666666666666667,0.8771666666666667,0.25833333333333336,[3611.52823785],[3609.1295656],[3644.34410481],[3564.62788908]
1054,1054,2019-01-13,0.1348095238095238,0.07057142857142858,0.7946190476190477,0.11328095238095233,[3497.6693915],[3614.42084813],[3642.04772323],[3480.83289037]
1055,1055,2019-01-14,0.0933103448275862,0.04927586206896552,0.8573448275862069,0.12826896551724135,[3654.34706736],[3497.66961527],[3696.06900137],[3488.71871515]
1056,1056,2019-01-15,0.09266666666666666,0.06871428571428571,0.8386666666666668,0.1300857142857143,[3568.75125874],[3653.68031795],[3679.70365564],[3544.42955132]
1057,1057,2019-01-16,0.1706,0.02806666666666667,0.8012666666666668,0.3503933333333333,[3593.72173977],[3568.6826659],[3662.91872938],[3567.14879612]
1058,1058,2019-01-17,0.1428636363636364,0.05118181818181819,0.8059999999999999,0.20200000000000004,[3623.7173367],[3603.55163656],[3644.73129777],[3546.30968721]
1059,1059,2019-01-18,0.13977272727272727,0.058227272727272725,0.802,0.2621772727272727,[3605.85518688],[3623.71750006],[3641.9610381],[3578.42531772]
1060,1060,2019-01-19,0.08630000000000003,0.060850000000000015,0.8528,0.063115,[3690.90856369],[3605.85511732],[3735.35654036],[3602.42047625]
1061,1061,2019-01-20,0.10626666666666666,0.065,0.8286666666666667,0.20010666666666665,[3544.22172428],[3680.28474657],[3701.45480218],[3490.70368415]
1062,1062,2019-01-21,0.06972222222222221,0.10044444444444443,0.8297222222222224,-0.030577777777777777,[3528.46352945],[3544.22181567],[3558.23381816],[3496.60264185]
1063,1063,2019-01-22,0.09152941176470587,0.08094117647058824,0.8275882352941175,0.013088235294117656,[3581.55194724],[3528.46392817],[3605.7416769],[3444.68647062]
1064,1064,2019-01-23,0.11416129032258066,0.05296774193548387,0.8328709677419356,0.17553548387096776,[3549.7707991],[3572.68894958],[3608.8769022],[3521.83547433]
1065,1065,2019-01-24,0.1625,0.07290909090909091,0.7644545454545454,0.3012818181818182,[3562.92047646],[3555.86196118],[3591.59389744],[3530.54730939]
1066,1066,2019-01-25,0.1617777777777778,0.032722222222222236,0.8054444444444445,0.3805722222222223,[3566.6661637],[3571.80888695],[3574.12437012],[3522.4241867]
1067,1067,2019-01-26,0.0955625,0.0729375,0.8314375,0.14535,[3563.27800955],[3566.66622547],[3648.4999031],[3541.17098682]
1068,1068,2019-01-27,0.122,0.05790909090909091,0.820181818181818,0.2734272727272727,[3539.62094724],[3563.16020165],[3564.95493608],[3481.38447025]
1069,1069,2019-01-28,0.12216,0.0934,0.7844399999999999,0.126468,[3425.26216119],[3530.20370984],[3541.41716139],[3374.46390091]
1070,1070,2019-01-29,0.10895652173913044,0.04108695652173913,0.8498695652173913,0.2359347826086957,[3395.01864525],[3429.7077486],[3438.06837125],[3346.14318827]
1071,1071,2019-01-30,0.07883333333333334,0.05805555555555556,0.8631666666666667,0.1019611111111111,[3441.03221542],[3395.22479932],[3460.23195044],[3371.68874617]
1072,1072,2019-01-31,0.08648888888888889,0.05231111111111112,0.8611777777777775,0.18004222222222224,[3420.63322658],[3434.52184709],[3471.24746097],[3394.28463441]
1073,1073,2019-02-01,0.09530769230769227,0.07473076923076923,0.8298461538461539,0.1469076923076923,[3439.80569888],[3412.7222188],[3454.41430109],[3375.73168302]
1074,1074,2019-02-02,0.10179310344827586,0.04541379310344827,0.8528275862068966,0.13928275862068967,[3433.03528522],[3440.07684672],[3453.69433915],[3409.5411062]
1075,1075,2019-02-03,0.136375,0.09479166666666666,0.7688749999999999,0.1952125,[3404.4993134],[3433.04489526],[3487.57197312],[3386.57936624]
1076,1076,2019-02-04,0.16431578947368425,0.06894736842105262,0.7666842105263159,0.2695157894736841,[3412.2304311],[3417.02294325],[3442.63809644],[3393.99421036]
1077,1077,2019-02-05,0.1649090909090909,0.06703030303030305,0.7680909090909092,0.250439393939394,[3419.76789875],[3412.23037771],[3433.68963188],[3398.95574455]
1078,1078,2019-02-06,0.12246666666666667,0.049622222222222234,0.8279111111111112,0.19075555555555554,[3367.51903158],[3428.98133495],[3441.92045994],[3344.12442216]
1079,1079,2019-02-07,0.11627272727272728,0.06657575757575758,0.817121212121212,0.15513030303030306,[3360.53407586],[3365.52947255],[3380.78383724],[3349.75599013]
1080,1080,2019-02-08,0.11512121212121212,0.06115151515151514,0.8236969696969699,0.12804848484848488,[3591.02215188],[3360.53444722],[3702.48157149],[3343.34349316]
1081,1081,2019-02-09,0.10547619047619047,0.05557142857142857,0.8389047619047619,0.15074285714285715,[3617.46468013],[3621.62738628],[3638.49429009],[3590.28922372]
1082,1082,2019-02-10,0.1286842105263158,0.11852631578947367,0.7527368421052633,0.07521578947368421,[3621.15400271],[3617.46450207],[3631.03821949],[3577.98009275]
1083,1083,2019-02-11,0.08468181818181818,0.08568181818181818,0.8296818181818183,0.06869090909090911,[3593.18317657],[3621.17366672],[3653.11662054],[3579.42899424]
1084,1084,2019-02-12,0.112,0.05207407407407407,0.8360000000000001,0.2369555555555556,[3579.34188103],[3593.18326685],[3616.42324251],[3546.24943284]
1085,1085,2019-02-13,0.1361290322580645,0.06487096774193549,0.7989999999999998,0.22614193548387096,[3569.55483278],[3589.22414782],[3625.79049464],[3556.89855179]
1086,1086,2019-02-14,0.10892682926829267,0.1334878048780488,0.7576341463414634,-0.032382926829268285,[3558.3968581],[3569.55483713],[3587.77351257],[3536.42809808]
1087,1087,2019-02-15,0.1407272727272727,0.10222727272727272,0.7571818181818181,0.14519090909090904,[3566.24776463],[3555.19947969],[3617.52013091],[3542.41250396]
1088,1088,2019-02-16,0.1499473684210526,0.045526315789473686,0.8045789473684212,0.2518263157894737,[3596.40519124],[3566.23714961],[3607.96350381],[3564.60967496]
